timestamp,message,logStreamName
1724448134284,"START RequestId: 2acf6b01-9903-42af-b9bf-7275054cb542 Version: $LATEST
",2024/08/23/[$LATEST]e39e35f88a9948e5984c38bf70fb271b
1724448134285,"2024-08-23T21:22:14.285Z	43164f94-9fba-4050-91ce-41ed727f5aa7	INFO	trace id=mLX-y24AxQKXFhti869iS
",2024/08/23/[$LATEST]5f992b879de5477c87e7b04f19b9cfc8
1724448134285,"2024-08-23T21:22:14.285Z	43164f94-9fba-4050-91ce-41ed727f5aa7	INFO	{""_logLevel"":""info"",""msg"":""event"",""_version"":""__"",""_traceId"":""mLX-y24AxQKXFhti869iS"",""Records"":[{""EventSource"":""aws:sns"",""EventVersion"":""1.0"",""EventSubscriptionArn"":""arn:aws:sns:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-events-0:7a4a3545-faca-4bec-9cd5-0ff538835d0e"",""Sns"":{""Type"":""Notification"",""MessageId"":""150d7a5e-c318-534f-8afb-251c3cdede0b"",""TopicArn"":""arn:aws:sns:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-events-0"",""Subject"":""Amazon S3 Notification"",""Message"":""{\""Records\"":[{\""eventVersion\"":\""2.1\"",\""eventSource\"":\""aws:s3\"",\""awsRegion\"":\""us-west-2\"",\""eventTime\"":\""2024-08-23T21:22:12.991Z\"",\""eventName\"":\""ObjectCreated:CompleteMultipartUpload\"",\""userIdentity\"":{\""principalId\"":\""AWS:AIDAWO32GIZPYN6KPXFKY\""},\""requestParameters\"":{\""sourceIPAddress\"":\""107.221.73.144\""},\""responseElements\"":{\""x-amz-request-id\"":\""7K0HJM188MZCGBBF\"",\""x-amz-id-2\"":\""+wgG0YEuUhDvs+nC8gSG0PF6jT4mUzsGxXtE6WeIvRWW4C1e8rZ0JhOx+41xOis6kTCF9m7AMj58vCUkOrkjV3Yk181S5d1I\""},\""s3\"":{\""s3SchemaVersion\"":\""1.0\"",\""configurationId\"":\""tf-s3-topic-20240823205651412600000003\"",\""bucket\"":{\""name\"":\""prod-or-sfmam-s3-iconik-originals\"",\""ownerIdentity\"":{\""principalId\"":\""A21MLUSAS9VVTS\""},\""arn\"":\""arn:aws:s3:::prod-or-sfmam-s3-iconik-originals\""},\""object\"":{\""key\"":\""VENDORS/OutOfTheBox/01_Demos_FY25_Project_Archive/24-00052319_Shield_Platform_Encryption_SFDC23823/AfterEffects/SalesForce_ITPlatform_002/%28Footage%29/02_ASSETS/01_IMG/Cursors/Cursor+Arrow%402x_bf8e9e58-6195-11ef-b958-2a2fb962f6fe.png\"",\""size\"":1701,\""eTag\"":\""ac2ba89cecf6c320f0e99b6fc9f8a592-1\"",\""versionId\"":\""Uw4hHL8sQZsAggIvX12oJSS1WkkQJ8.S\"",\""sequencer\"":\""0066C8FD844BC35626\""}}}]}"",""Timestamp"":""2024-08-23T21:22:14.207Z"",""SignatureVersion"":""1"",""Signature"":""OoKYZJa2IZAxeHDMnYfF1gN5pbMsvNbn76WR6gM9vSaPpp/w+/roIoWiTAbJPs2V/JSIezqbfVFP8YTR7HDw9DKIh/sOshfYahROrvreC/igSKfpSfo7/2n6jNxBSVFajV9eAsfaXpajiVzGjzLMtIi3dlsi4TQBCwCqAQSZc7/YeocLelIgf/mbyGSmvIVKK+gp4Ght3IT/930x9orc6ZLQwAAN44K8UbV1HLJwEvqt3HBhxH+BCGfX1YOAS68HIHt1E4JI5JGTspuRHSCqW5bYeL/KBmDd9y+EVUOO0LlA/wdhlLJs3LKuFawdLJqWQ9uybuD5XZ9nONwABV3i7w=="",""SigningCertUrl"":""https://sns.us-west-2.amazonaws.com/SimpleNotificationService-60eadc530605d63b8e62a523676ef735.pem"",""UnsubscribeUrl"":""https://sns.us-west-2.amazonaws.com/?Action=Unsubscribe&SubscriptionArn=arn:aws:sns:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-events-0:7a4a3545-faca-4bec-9cd5-0ff538835d0e"",""MessageAttributes"":{}}}],""_tags"":[""event"",""s3""]}
",2024/08/23/[$LATEST]5f992b879de5477c87e7b04f19b9cfc8
1724448134285,"2024-08-23T21:22:14.285Z	43164f94-9fba-4050-91ce-41ed727f5aa7	INFO	{""_logLevel"":""info"",""msg"":""sending message"",""_version"":""__"",""body"":{""MessageGroupId"":""2aa51bd1c88a3a6245b0b2c013e54bd5"",""QueueUrl"":""https://sqs.us-west-2.amazonaws.com/444248507999/prod-or-sfmam-win-autoscaler-jobs.fifo"",""MessageBody"":""{\""args\"":[{\""key\"":\""VENDORS/OutOfTheBox/01_Demos_FY25_Project_Archive/24-00052319_Shield_Platform_Encryption_SFDC23823/AfterEffects/SalesForce_ITPlatform_002/%28Footage%29/02_ASSETS/01_IMG/Cursors/Cursor+Arrow%402x_bf8e9e58-6195-11ef-b958-2a2fb962f6fe.png\"",\""size\"":1701,\""eTag\"":\""ac2ba89cecf6c320f0e99b6fc9f8a592-1\"",\""bucket\"":{\""name\"":\""prod-or-sfmam-s3-iconik-originals\""}},\""mLX-y24AxQKXFhti869iS\""],\""traceId\"":\""mLX-y24AxQKXFhti869iS\""}"",""MessageDeduplicationId"":""cLHag_DrtsHjGJkNLuUUO"",""MessageAttributes"":{""id"":{""DataType"":""String"",""StringValue"":""ingest""}}},""_tags"":[""jobs"",""publisher""]}
",2024/08/23/[$LATEST]5f992b879de5477c87e7b04f19b9cfc8
1724448134285,"2024-08-23T21:22:14.285Z	2acf6b01-9903-42af-b9bf-7275054cb542	INFO	{""_logLevel"":""info"",""msg"":""event"",""_version"":""__"",""_traceId"":""NIsxoipfyEQy_TuFdC-jU"",""Records"":[{""EventSource"":""aws:sns"",""EventVersion"":""1.0"",""EventSubscriptionArn"":""arn:aws:sns:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-events-0:7a4a3545-faca-4bec-9cd5-0ff538835d0e"",""Sns"":{""Type"":""Notification"",""MessageId"":""f0e5eaa0-7057-5e14-abc7-b5e28f911d53"",""TopicArn"":""arn:aws:sns:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-events-0"",""Subject"":""Amazon S3 Notification"",""Message"":""{\""Records\"":[{\""eventVersion\"":\""2.1\"",\""eventSource\"":\""aws:s3\"",\""awsRegion\"":\""us-west-2\"",\""eventTime\"":\""2024-08-23T21:22:13.347Z\"",\""eventName\"":\""ObjectCreated:CompleteMultipartUpload\"",\""userIdentity\"":{\""principalId\"":\""AWS:AIDAWO32GIZPYN6KPXFKY\""},\""requestParameters\"":{\""sourceIPAddress\"":\""107.221.73.144\""},\""responseElements\"":{\""x-amz-request-id\"":\""XTB55E3WQJ4BFDGB\"",\""x-amz-id-2\"":\""hRmY63R54hYRbu3MbSf/ixPcg14z4p5hcIzc0qb1O+YRoLyQAFxnbOYIH/mw8Bf28fCSIRzoqRmf+T4cys6mpk11/Mht56+W\""},\""s3\"":{\""s3SchemaVersion\"":\""1.0\"",\""configurationId\"":\""tf-s3-topic-20240823205651412600000003\"",\""bucket\"":{\""name\"":\""prod-or-sfmam-s3-iconik-originals\"",\""ownerIdentity\"":{\""principalId\"":\""A21MLUSAS9VVTS\""},\""arn\"":\""arn:aws:s3:::prod-or-sfmam-s3-iconik-originals\""},\""object\"":{\""key\"":\""VENDORS/OutOfTheBox/01_Demos_FY25_Project_Archive/24-00052319_Shield_Platform_Encryption_SFDC23823/AfterEffects/SalesForce_ITPlatform_002/%28Footage%29/02_ASSETS/01_IMG/Cursors/Cursor+Type%402x_c2496c68-6195-11ef-bf52-f2732ff48831.png\"",\""size\"":2241,\""eTag\"":\""afd770c412630f581ebd3dd9d6dd570f-1\"",\""versionId\"":\""8p8RP.IVS9zJbNZfAkV3lpLCTJoIseCg\"",\""sequencer\"":\""0066C8FD8467B3F8F9\""}}}]}"",""Timestamp"":""2024-08-23T21:22:14.212Z"",""SignatureVersion"":""1"",""Signature"":""bPYb5FiPpZthasswP8QmM8m6fEx9+i5sce6OilN7nkUWsTH5K7dqbGln2ZEAJtPwK0I6Fw4h7HTmI/zBVVYIVtF9RlaQ7Jzd7VMhqCq7629rgDH0SwLkdUGetaovTKxi/yE7OJE5y3caalL0BW8nkOKLICKAd2l1xiJ8fAOxJ8GYf7yESqdYVZhlMZhoGWM572u72mIw18T/DN4/WGQfCmv77VX5fbcfE1Jc0MpCW6XwHIUX22rUCANOmSA3Ljlu9yD4WZACEulEbCjGjJLjiJnI81pLQu/9i3L3Yq+Xdr3ZvWsfhFjJQ34jLl3cMa2+KBifHEquuoUdEWQpK0NhQA=="",""SigningCertUrl"":""https://sns.us-west-2.amazonaws.com/SimpleNotificationService-60eadc530605d63b8e62a523676ef735.pem"",""UnsubscribeUrl"":""https://sns.us-west-2.amazonaws.com/?Action=Unsubscribe&SubscriptionArn=arn:aws:sns:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-events-0:7a4a3545-faca-4bec-9cd5-0ff538835d0e"",""MessageAttributes"":{}}}],""_tags"":[""event"",""s3""]}
",2024/08/23/[$LATEST]e39e35f88a9948e5984c38bf70fb271b
1724448134285,"2024-08-23T21:22:14.285Z	2acf6b01-9903-42af-b9bf-7275054cb542	INFO	{""_logLevel"":""info"",""msg"":""sending message"",""_version"":""__"",""body"":{""MessageGroupId"":""e664485d7d47d12ba3e9b32af34e31ae"",""QueueUrl"":""https://sqs.us-west-2.amazonaws.com/444248507999/prod-or-sfmam-win-autoscaler-jobs.fifo"",""MessageBody"":""{\""args\"":[{\""key\"":\""VENDORS/OutOfTheBox/01_Demos_FY25_Project_Archive/24-00052319_Shield_Platform_Encryption_SFDC23823/AfterEffects/SalesForce_ITPlatform_002/%28Footage%29/02_ASSETS/01_IMG/Cursors/Cursor+Type%402x_c2496c68-6195-11ef-bf52-f2732ff48831.png\"",\""size\"":2241,\""eTag\"":\""afd770c412630f581ebd3dd9d6dd570f-1\"",\""bucket\"":{\""name\"":\""prod-or-sfmam-s3-iconik-originals\""}},\""NIsxoipfyEQy_TuFdC-jU\""],\""traceId\"":\""NIsxoipfyEQy_TuFdC-jU\""}"",""MessageDeduplicationId"":""yT0rGdyhwc2dPLGSR0Rub"",""MessageAttributes"":{""id"":{""DataType"":""String"",""StringValue"":""ingest""}}},""_tags"":[""jobs"",""publisher""]}
",2024/08/23/[$LATEST]e39e35f88a9948e5984c38bf70fb271b
1724448134294,"2024-08-23T21:22:14.294Z	43164f94-9fba-4050-91ce-41ed727f5aa7	INFO	{""_logLevel"":""info"",""msg"":""done"",""_version"":""__"",""result"":{""$metadata"":{""httpStatusCode"":200,""requestId"":""1f1092f8-d3d2-51f1-9455-cdba2c14a2bc"",""attempts"":1,""totalRetryDelay"":0},""MD5OfMessageAttributes"":""0f21ac84172d38af463da420ce907545"",""MD5OfMessageBody"":""10deeb6cecead067f7d264bddbb3876a"",""MessageId"":""64b3f2c9-6124-4ac4-97a2-e965c2f078dd"",""SequenceNumber"":""18888202796088047616""},""_tags"":[""jobs"",""publisher""]}
",2024/08/23/[$LATEST]5f992b879de5477c87e7b04f19b9cfc8
1724448134295,"END RequestId: 43164f94-9fba-4050-91ce-41ed727f5aa7
",2024/08/23/[$LATEST]5f992b879de5477c87e7b04f19b9cfc8
1724448134295,"REPORT RequestId: 43164f94-9fba-4050-91ce-41ed727f5aa7	Duration: 10.48 ms	Billed Duration: 11 ms	Memory Size: 512 MB	Max Memory Used: 81 MB	
",2024/08/23/[$LATEST]5f992b879de5477c87e7b04f19b9cfc8
1724448134298,"2024-08-23T21:22:14.298Z	2acf6b01-9903-42af-b9bf-7275054cb542	ERROR	{""_logLevel"":""error"",""msg"":""sent error"",""_version"":""__"",""queue"":""https://sqs.us-west-2.amazonaws.com/444248507999/prod-or-sfmam-win-autoscaler-jobs.fifo"",""err"":{""name"":""QueueDoesNotExist"",""message"":""The specified queue does not exist."",""stack"":""QueueDoesNotExist: The specified queue does not exist.
    at de_QueueDoesNotExistRes (/opt/nodejs/node_modules/@aws-sdk/client-sqs/dist-cjs/index.js:2257:21)
    at de_SendMessageCommandError (/opt/nodejs/node_modules/@aws-sdk/client-sqs/dist-cjs/index.js:1788:19)
    at processTicksAndRejections (node:internal/process/task_queues:96:5)
    at async /opt/nodejs/node_modules/@smithy/middleware-serde/dist-cjs/index.js:35:20
    at async /opt/nodejs/node_modules/@smithy/core/dist-cjs/index.js:165:18
    at async /opt/nodejs/node_modules/@smithy/middleware-retry/dist-cjs/index.js:320:38
    at async /opt/nodejs/node_modules/@aws-sdk/middleware-sdk-sqs/dist-cjs/index.js:76:16
    at async /opt/nodejs/node_modules/@aws-sdk/client-sqs/node_modules/@aws-sdk/middleware-logger/dist-cjs/index.js:33:22
    at async JobPublisher.sendRaw (/var/task/JobPublisher.js:103:28)
    at async JobPublisher.send (/var/task/JobPublisher.js:90:9)"",""$fault"":""client"",""$metadata"":{""httpStatusCode"":400,""requestId"":""42bb0aea-69ec-5b54-bb0b-55a8962a4bb9"",""attempts"":1,""totalRetryDelay"":0},""__type"":""com.amazonaws.sqs#QueueDoesNotExist"",""Code"":""AWS.SimpleQueueService.NonExistentQueue"",""Type"":""Sender""},""_tags"":[""jobs"",""publisher""]}
",2024/08/23/[$LATEST]e39e35f88a9948e5984c38bf70fb271b
1724448134298,"2024-08-23T21:22:14.298Z	2acf6b01-9903-42af-b9bf-7275054cb542	ERROR	{""_logLevel"":""error"",""msg"":""Cannot send \""ingest\"" job to \""https://sqs.us-west-2.amazonaws.com/444248507999/prod-or-sfmam-win-autoscaler-jobs.fifo\""."",""stack"":""RuntimeError: Cannot send \""ingest\"" job to \""https://sqs.us-west-2.amazonaws.com/444248507999/prod-or-sfmam-win-autoscaler-jobs.fifo\"".
    at JobPublisher.sendRaw (/var/task/JobPublisher.js:107:19)
    at processTicksAndRejections (node:internal/process/task_queues:96:5)
    at async JobPublisher.send (/var/task/JobPublisher.js:90:9)
    at async Runtime.handler (/var/task/events-handlers/s3.js:27:25)"",""_version"":""__"",""_traceId"":""NIsxoipfyEQy_TuFdC-jU"",""_tags"":[""event"",""s3""]}
",2024/08/23/[$LATEST]e39e35f88a9948e5984c38bf70fb271b
1724448134300,"END RequestId: 2acf6b01-9903-42af-b9bf-7275054cb542
",2024/08/23/[$LATEST]e39e35f88a9948e5984c38bf70fb271b
1724448134300,"REPORT RequestId: 2acf6b01-9903-42af-b9bf-7275054cb542	Duration: 16.07 ms	Billed Duration: 17 ms	Memory Size: 512 MB	Max Memory Used: 81 MB	
",2024/08/23/[$LATEST]e39e35f88a9948e5984c38bf70fb271b
1724448134319,"2024-08-23T21:22:14.319Z	5111a32a-3771-4e8d-a23c-923959c7a4c0	INFO	trace id=faRGMTIspMeK0RiNIVatp
",2024/08/23/[$LATEST]e39e35f88a9948e5984c38bf70fb271b
1724448134319,"START RequestId: 5111a32a-3771-4e8d-a23c-923959c7a4c0 Version: $LATEST
",2024/08/23/[$LATEST]e39e35f88a9948e5984c38bf70fb271b
1724448134320,"2024-08-23T21:22:14.320Z	5111a32a-3771-4e8d-a23c-923959c7a4c0	INFO	{""_logLevel"":""info"",""msg"":""event"",""_version"":""__"",""_traceId"":""faRGMTIspMeK0RiNIVatp"",""Records"":[{""EventSource"":""aws:sns"",""EventVersion"":""1.0"",""EventSubscriptionArn"":""arn:aws:sns:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-events-0:7a4a3545-faca-4bec-9cd5-0ff538835d0e"",""Sns"":{""Type"":""Notification"",""MessageId"":""29ff8ab2-d605-52c0-9e1f-d5f029c3280f"",""TopicArn"":""arn:aws:sns:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-events-0"",""Subject"":""Amazon S3 Notification"",""Message"":""{\""Records\"":[{\""eventVersion\"":\""2.1\"",\""eventSource\"":\""aws:s3\"",\""awsRegion\"":\""us-west-2\"",\""eventTime\"":\""2024-08-23T21:22:13.236Z\"",\""eventName\"":\""ObjectCreated:CompleteMultipartUpload\"",\""userIdentity\"":{\""principalId\"":\""AWS:AIDAWO32GIZPYN6KPXFKY\""},\""requestParameters\"":{\""sourceIPAddress\"":\""107.221.73.144\""},\""responseElements\"":{\""x-amz-request-id\"":\""XTB43JX8GWP48FXF\"",\""x-amz-id-2\"":\""IBRKPKtTOOBsySkdQ99tXqxWyMpsR1ZoLz4tTpDSsR6v0NdhrGnJjh6kTrYsjcDgOWvwU1yA4iCTGpD6nRrW19WU7Nhg+NdE\""},\""s3\"":{\""s3SchemaVersion\"":\""1.0\"",\""configurationId\"":\""tf-s3-topic-20240823205651412600000003\"",\""bucket\"":{\""name\"":\""prod-or-sfmam-s3-iconik-originals\"",\""ownerIdentity\"":{\""principalId\"":\""A21MLUSAS9VVTS\""},\""arn\"":\""arn:aws:s3:::prod-or-sfmam-s3-iconik-originals\""},\""object\"":{\""key\"":\""VENDORS/OutOfTheBox/01_Demos_FY25_Project_Archive/24-00052319_Shield_Platform_Encryption_SFDC23823/AfterEffects/SalesForce_ITPlatform_002/%28Footage%29/EncryptionPolicy+%28converted%29.aep/02_ASSETS/02_VIDEO/A002_01011935_C066_b48bb5ae-6195-11ef-83fa-da53afda3fb6.mov\"",\""size\"":1621278452,\""eTag\"":\""803fb9577df497289ca3562cc3859026-82\"",\""versionId\"":\""HdeGb3Z3JQT25I6Qt2wjAUqaz51VkMif\"",\""sequencer\"":\""0066C8FD6D7106C7B8\""}}}]}"",""Timestamp"":""2024-08-23T21:22:14.257Z"",""SignatureVersion"":""1"",""Signature"":""MxAJRF/ADWYO7CXUHLtlcmno0g2Aoi44jczkb6oRvITWqk/FIP7/x+NhKqU7iH+ah2BGGdUUOonWh3w18rlt+lkEtzWP06ztYmhpYUfy1CyIdA8lOl9PUFlfZkWN+DUxibomvQIX1xJO0eH54+nm4z4Qy6le1NRPVyi52N5vqTHVqD28RXu1kAA8sPxLg/E6sRSNyM4zxcriFzYyKAKkA1g9bi4N8euUKs5wGwGofVMQg6mz00uI3fbkXX6JH6Gb1DWaHx/z5WoUaAF7f0lACcDbsr2HaXLf7O0km7JSRvrKlEYR8IOXDr6+IYU0M3EyljTgmhYeB1geMW86EgLGuw=="",""SigningCertUrl"":""https://sns.us-west-2.amazonaws.com/SimpleNotificationService-60eadc530605d63b8e62a523676ef735.pem"",""UnsubscribeUrl"":""https://sns.us-west-2.amazonaws.com/?Action=Unsubscribe&SubscriptionArn=arn:aws:sns:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-events-0:7a4a3545-faca-4bec-9cd5-0ff538835d0e"",""MessageAttributes"":{}}}],""_tags"":[""event"",""s3""]}
",2024/08/23/[$LATEST]e39e35f88a9948e5984c38bf70fb271b
1724448134320,"2024-08-23T21:22:14.320Z	5111a32a-3771-4e8d-a23c-923959c7a4c0	INFO	{""_logLevel"":""info"",""msg"":""sending message"",""_version"":""__"",""body"":{""MessageGroupId"":""8eec82ecbe8758587d63c0ea2278db4a"",""QueueUrl"":""https://sqs.us-west-2.amazonaws.com/444248507999/prod-or-sfmam-win-autoscaler-jobs.fifo"",""MessageBody"":""{\""args\"":[{\""key\"":\""VENDORS/OutOfTheBox/01_Demos_FY25_Project_Archive/24-00052319_Shield_Platform_Encryption_SFDC23823/AfterEffects/SalesForce_ITPlatform_002/%28Footage%29/EncryptionPolicy+%28converted%29.aep/02_ASSETS/02_VIDEO/A002_01011935_C066_b48bb5ae-6195-11ef-83fa-da53afda3fb6.mov\"",\""size\"":1621278452,\""eTag\"":\""803fb9577df497289ca3562cc3859026-82\"",\""bucket\"":{\""name\"":\""prod-or-sfmam-s3-iconik-originals\""}},\""faRGMTIspMeK0RiNIVatp\""],\""traceId\"":\""faRGMTIspMeK0RiNIVatp\""}"",""MessageDeduplicationId"":""3uyJWUweNos9cag7t_mMu"",""MessageAttributes"":{""id"":{""DataType"":""String"",""StringValue"":""ingest""}}},""_tags"":[""jobs"",""publisher""]}
",2024/08/23/[$LATEST]e39e35f88a9948e5984c38bf70fb271b
1724448134325,"2024-08-23T21:22:14.325Z	5111a32a-3771-4e8d-a23c-923959c7a4c0	ERROR	{""_logLevel"":""error"",""msg"":""sent error"",""_version"":""__"",""queue"":""https://sqs.us-west-2.amazonaws.com/444248507999/prod-or-sfmam-win-autoscaler-jobs.fifo"",""err"":{""name"":""QueueDoesNotExist"",""message"":""The specified queue does not exist."",""stack"":""QueueDoesNotExist: The specified queue does not exist.
    at de_QueueDoesNotExistRes (/opt/nodejs/node_modules/@aws-sdk/client-sqs/dist-cjs/index.js:2257:21)
    at de_SendMessageCommandError (/opt/nodejs/node_modules/@aws-sdk/client-sqs/dist-cjs/index.js:1788:19)
    at processTicksAndRejections (node:internal/process/task_queues:96:5)
    at async /opt/nodejs/node_modules/@smithy/middleware-serde/dist-cjs/index.js:35:20
    at async /opt/nodejs/node_modules/@smithy/core/dist-cjs/index.js:165:18
    at async /opt/nodejs/node_modules/@smithy/middleware-retry/dist-cjs/index.js:320:38
    at async /opt/nodejs/node_modules/@aws-sdk/middleware-sdk-sqs/dist-cjs/index.js:76:16
    at async /opt/nodejs/node_modules/@aws-sdk/client-sqs/node_modules/@aws-sdk/middleware-logger/dist-cjs/index.js:33:22
    at async JobPublisher.sendRaw (/var/task/JobPublisher.js:103:28)
    at async JobPublisher.send (/var/task/JobPublisher.js:90:9)"",""$fault"":""client"",""$metadata"":{""httpStatusCode"":400,""requestId"":""882322ad-99ad-577b-8417-7def666b3796"",""attempts"":1,""totalRetryDelay"":0},""__type"":""com.amazonaws.sqs#QueueDoesNotExist"",""Code"":""AWS.SimpleQueueService.NonExistentQueue"",""Type"":""Sender""},""_tags"":[""jobs"",""publisher""]}
",2024/08/23/[$LATEST]e39e35f88a9948e5984c38bf70fb271b
1724448134326,"2024-08-23T21:22:14.326Z	5111a32a-3771-4e8d-a23c-923959c7a4c0	ERROR	{""_logLevel"":""error"",""msg"":""Cannot send \""ingest\"" job to \""https://sqs.us-west-2.amazonaws.com/444248507999/prod-or-sfmam-win-autoscaler-jobs.fifo\""."",""stack"":""RuntimeError: Cannot send \""ingest\"" job to \""https://sqs.us-west-2.amazonaws.com/444248507999/prod-or-sfmam-win-autoscaler-jobs.fifo\"".
    at JobPublisher.sendRaw (/var/task/JobPublisher.js:107:19)
    at processTicksAndRejections (node:internal/process/task_queues:96:5)
    at async JobPublisher.send (/var/task/JobPublisher.js:90:9)
    at async Runtime.handler (/var/task/events-handlers/s3.js:27:25)"",""_version"":""__"",""_traceId"":""faRGMTIspMeK0RiNIVatp"",""_tags"":[""event"",""s3""]}
",2024/08/23/[$LATEST]e39e35f88a9948e5984c38bf70fb271b
1724448134327,"END RequestId: 5111a32a-3771-4e8d-a23c-923959c7a4c0
",2024/08/23/[$LATEST]e39e35f88a9948e5984c38bf70fb271b
1724448134327,"REPORT RequestId: 5111a32a-3771-4e8d-a23c-923959c7a4c0	Duration: 8.00 ms	Billed Duration: 8 ms	Memory Size: 512 MB	Max Memory Used: 81 MB	
",2024/08/23/[$LATEST]e39e35f88a9948e5984c38bf70fb271b
1724448136546,"2024-08-23T21:22:16.546Z	897c42e1-9873-491b-970f-22aa4e3e33d3	INFO	trace id=29VClCzBawRdzRdGTFNT2
",2024/08/23/[$LATEST]e39e35f88a9948e5984c38bf70fb271b
1724448136546,"2024-08-23T21:22:16.546Z	897c42e1-9873-491b-970f-22aa4e3e33d3	INFO	{""_logLevel"":""info"",""msg"":""event"",""_version"":""__"",""_traceId"":""29VClCzBawRdzRdGTFNT2"",""Records"":[{""EventSource"":""aws:sns"",""EventVersion"":""1.0"",""EventSubscriptionArn"":""arn:aws:sns:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-events-0:7a4a3545-faca-4bec-9cd5-0ff538835d0e"",""Sns"":{""Type"":""Notification"",""MessageId"":""08009908-59de-5444-9005-c64aa6169a36"",""TopicArn"":""arn:aws:sns:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-events-0"",""Subject"":""Amazon S3 Notification"",""Message"":""{\""Records\"":[{\""eventVersion\"":\""2.1\"",\""eventSource\"":\""aws:s3\"",\""awsRegion\"":\""us-west-2\"",\""eventTime\"":\""2024-08-23T21:22:14.960Z\"",\""eventName\"":\""ObjectCreated:CompleteMultipartUpload\"",\""userIdentity\"":{\""principalId\"":\""AWS:AIDAWO32GIZPYN6KPXFKY\""},\""requestParameters\"":{\""sourceIPAddress\"":\""107.221.73.144\""},\""responseElements\"":{\""x-amz-request-id\"":\""RRS8H63HH6SPARC2\"",\""x-amz-id-2\"":\""WgYrJUOQH1A+r6SRKxdd48it2zua9jkYsiBKMAffmLVEjB4bN0HGVbNwsT7YVn/yJM3JV/J89o8aW2oPGcNeoboLZOrfwKzL\""},\""s3\"":{\""s3SchemaVersion\"":\""1.0\"",\""configurationId\"":\""tf-s3-topic-20240823205651412600000003\"",\""bucket\"":{\""name\"":\""prod-or-sfmam-s3-iconik-originals\"",\""ownerIdentity\"":{\""principalId\"":\""A21MLUSAS9VVTS\""},\""arn\"":\""arn:aws:s3:::prod-or-sfmam-s3-iconik-originals\""},\""object\"":{\""key\"":\""VENDORS/OutOfTheBox/01_Demos_FY25_Project_Archive/24-00052319_Shield_Platform_Encryption_SFDC23823/AfterEffects/SalesForce_ITPlatform_002/%28Footage%29/02_ASSETS/01_IMG/Cursors/Cursor+Move%402x_c3bc45a2-6195-11ef-bea2-6a94007d2670.png\"",\""size\"":2304,\""eTag\"":\""113a54b1dc785b0434bcfc9370676280-1\"",\""versionId\"":\""Y6vJmuiJeGP4t57iGmEXM.R9mlEPgJux\"",\""sequencer\"":\""0066C8FD85D622C509\""}}}]}"",""Timestamp"":""2024-08-23T21:22:16.442Z"",""SignatureVersion"":""1"",""Signature"":""SIUFj8o1Wd8gbHusaCvywfpRZ+wm5g6wSi/Hkf/48aquPX7jlSisFsSvcw/YsHbqxjQ+qNuq/tiajzBviNSidHd63vgZXuSDeI0+sLwXTUiwXOL/nRWVmd/JvPLZWPuTTfyfubX1CTn5fM2A0rVlYkWsrts/SX8Uyul7/IzknQfdopPLZjPLhuJZsjxxMvmKpUtsK9p/qDdd7UjI7UFtr2Iq90bhp0BtBheSRyhaZ7InigLmkBYgguiKuNQX4DrBqMn0zlRAZOn8ZYOehaKxywye3YccT+k2mflUs2Wg3BRXdRg9F0788ybxsWhGgB32/FQoWMUCAPUR4EjrtkMsmQ=="",""SigningCertUrl"":""https://sns.us-west-2.amazonaws.com/SimpleNotificationService-60eadc530605d63b8e62a523676ef735.pem"",""UnsubscribeUrl"":""https://sns.us-west-2.amazonaws.com/?Action=Unsubscribe&SubscriptionArn=arn:aws:sns:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-events-0:7a4a3545-faca-4bec-9cd5-0ff538835d0e"",""MessageAttributes"":{}}}],""_tags"":[""event"",""s3""]}
",2024/08/23/[$LATEST]e39e35f88a9948e5984c38bf70fb271b
1724448136546,"START RequestId: 897c42e1-9873-491b-970f-22aa4e3e33d3 Version: $LATEST
",2024/08/23/[$LATEST]e39e35f88a9948e5984c38bf70fb271b
